twist_angle,lattice_constant,chern_number,thermal_drift_pm_per_K,bandgap_meV
0.5,496.969696969697,0.0,0.15400000000000003,50.01374881530335
0.5,497.979797979798,0.0,0.15400000000000003,50.01374881530335
0.5,498.98989898989896,0.0,0.15400000000000003,50.01374881530335
0.5,500.0,0.0,0.15400000000000003,50.01374881530335
0.5202020202020202,400.0,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,401.010101010101,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,402.020202020202,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,403.030303030303,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,404.04040404040404,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,405.050505050505,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,406.06060606060606,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,407.07070707070704,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,408.0808080808081,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,409.09090909090907,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,410.1010101010101,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,411.1111111111111,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,412.1212121212121,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,413.1313131313131,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,414.14141414141415,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,415.1515151515151,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,416.16161616161617,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,417.17171717171715,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,418.1818181818182,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,419.19191919191917,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,420.2020202020202,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,421.2121212121212,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,422.22222222222223,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,423.2323232323232,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,424.24242424242425,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,425.25252525252523,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,426.26262626262627,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,427.27272727272725,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,428.2828282828283,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,429.2929292929293,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,430.3030303030303,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,431.3131313131313,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,432.32323232323233,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,433.3333333333333,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,434.34343434343435,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,435.35353535353534,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,436.3636363636364,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,437.37373737373736,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,438.3838383838384,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,439.3939393939394,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,440.4040404040404,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,441.4141414141414,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,442.42424242424244,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,443.4343434343434,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,444.44444444444446,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,445.45454545454544,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,446.4646464646465,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,447.47474747474746,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,448.4848484848485,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,449.4949494949495,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,450.5050505050505,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,451.5151515151515,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,452.52525252525254,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,453.5353535353535,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,454.54545454545456,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,455.55555555555554,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,456.5656565656566,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,457.57575757575756,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,458.5858585858586,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,459.5959595959596,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,460.6060606060606,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,461.6161616161616,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,462.62626262626264,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,463.6363636363636,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,464.64646464646466,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,465.65656565656565,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,466.6666666666667,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,467.67676767676767,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,468.6868686868687,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,469.6969696969697,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,470.7070707070707,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,471.7171717171717,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,472.72727272727275,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,473.73737373737373,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,474.74747474747477,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,475.75757575757575,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,476.7676767676768,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,477.77777777777777,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,478.7878787878788,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,479.7979797979798,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,480.80808080808083,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,481.8181818181818,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,482.82828282828285,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,483.83838383838383,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,484.8484848484849,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,485.85858585858585,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,486.8686868686869,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,487.8787878787879,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,488.8888888888889,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,489.8989898989899,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,490.90909090909093,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,491.9191919191919,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,492.92929292929296,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,493.93939393939394,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,494.949494949495,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,495.95959595959596,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,496.969696969697,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,497.979797979798,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,498.98989898989896,0.0,0.149959595959596,50.022506413864875
0.5202020202020202,500.0,0.0,0.149959595959596,50.022506413864875
0.5404040404040404,400.0,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,401.010101010101,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,402.020202020202,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,403.030303030303,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,404.04040404040404,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,405.050505050505,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,406.06060606060606,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,407.07070707070704,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,408.0808080808081,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,409.09090909090907,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,410.1010101010101,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,411.1111111111111,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,412.1212121212121,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,413.1313131313131,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,414.14141414141415,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,415.1515151515151,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,416.16161616161617,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,417.17171717171715,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,418.1818181818182,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,419.19191919191917,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,420.2020202020202,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,421.2121212121212,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,422.22222222222223,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,423.2323232323232,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,424.24242424242425,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,425.25252525252523,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,426.26262626262627,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,427.27272727272725,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,428.2828282828283,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,429.2929292929293,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,430.3030303030303,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,431.3131313131313,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,432.32323232323233,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,433.3333333333333,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,434.34343434343435,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,435.35353535353534,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,436.3636363636364,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,437.37373737373736,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,438.3838383838384,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,439.3939393939394,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,440.4040404040404,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,441.4141414141414,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,442.42424242424244,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,443.4343434343434,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,444.44444444444446,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,445.45454545454544,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,446.4646464646465,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,447.47474747474746,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,448.4848484848485,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,449.4949494949495,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,450.5050505050505,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,451.5151515151515,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,452.52525252525254,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,453.5353535353535,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,454.54545454545456,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,455.55555555555554,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,456.5656565656566,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,457.57575757575756,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,458.5858585858586,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,459.5959595959596,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,460.6060606060606,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,461.6161616161616,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,462.62626262626264,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,463.6363636363636,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,464.64646464646466,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,465.65656565656565,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,466.6666666666667,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,467.67676767676767,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,468.6868686868687,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,469.6969696969697,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,470.7070707070707,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,471.7171717171717,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,472.72727272727275,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,473.73737373737373,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,474.74747474747477,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,475.75757575757575,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,476.7676767676768,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,477.77777777777777,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,478.7878787878788,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,479.7979797979798,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,480.80808080808083,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,481.8181818181818,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,482.82828282828285,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,483.83838383838383,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,484.8484848484849,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,485.85858585858585,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,486.8686868686869,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,487.8787878787879,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,488.8888888888889,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,489.8989898989899,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,490.90909090909093,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,491.9191919191919,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,492.92929292929296,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,493.93939393939394,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,494.949494949495,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,495.95959595959596,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,496.969696969697,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,497.979797979798,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,498.98989898989896,0.0,0.14591919191919195,50.03624578624566
0.5404040404040404,500.0,0.0,0.14591919191919195,50.03624578624566
0.5606060606060606,400.0,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,401.010101010101,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,402.020202020202,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,403.030303030303,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,404.04040404040404,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,405.050505050505,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,406.06060606060606,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,407.07070707070704,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,408.0808080808081,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,409.09090909090907,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,410.1010101010101,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,411.1111111111111,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,412.1212121212121,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,413.1313131313131,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,414.14141414141415,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,415.1515151515151,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,416.16161616161617,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,417.17171717171715,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,418.1818181818182,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,419.19191919191917,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,420.2020202020202,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,421.2121212121212,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,422.22222222222223,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,423.2323232323232,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,424.24242424242425,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,425.25252525252523,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,426.26262626262627,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,427.27272727272725,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,428.2828282828283,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,429.2929292929293,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,430.3030303030303,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,431.3131313131313,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,432.32323232323233,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,433.3333333333333,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,434.34343434343435,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,435.35353535353534,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,436.3636363636364,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,437.37373737373736,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,438.3838383838384,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,439.3939393939394,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,440.4040404040404,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,441.4141414141414,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,442.42424242424244,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,443.4343434343434,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,444.44444444444446,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,445.45454545454544,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,446.4646464646465,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,447.47474747474746,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,448.4848484848485,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,449.4949494949495,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,450.5050505050505,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,451.5151515151515,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,452.52525252525254,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,453.5353535353535,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,454.54545454545456,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,455.55555555555554,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,456.5656565656566,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,457.57575757575756,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,458.5858585858586,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,459.5959595959596,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,460.6060606060606,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,461.6161616161616,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,462.62626262626264,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,463.6363636363636,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,464.64646464646466,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,465.65656565656565,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,466.6666666666667,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,467.67676767676767,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,468.6868686868687,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,469.6969696969697,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,470.7070707070707,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,471.7171717171717,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,472.72727272727275,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,473.73737373737373,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,474.74747474747477,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,475.75757575757575,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,476.7676767676768,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,477.77777777777777,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,478.7878787878788,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,479.7979797979798,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,480.80808080808083,0.0,0.1418787878787879,50.057427373048476
0.5606060606060606,481.8181818181818,0.0,0.1418787878787879,50.057427373048476
